samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
ND188_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1055/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1055_S55_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1055/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1055_S55_L003_R2_001.fastq.gz
ND188_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1055/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1055_S55_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1055/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1055_S55_L002_R2_001.fastq.gz
ND188_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1056/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1056_S56_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1056/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1056_S56_L002_R2_001.fastq.gz
ND188_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1056/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1056_S56_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1056/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1056_S56_L003_R2_001.fastq.gz
ND188_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1056/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1056_S56_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1056/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1056_S56_L001_R2_001.fastq.gz
ND188_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1057/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1057_S57_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1057/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1057_S57_L001_R2_001.fastq.gz
ND188_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1057/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1057_S57_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1057/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1057_S57_L003_R2_001.fastq.gz
ND188_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1057/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1057_S57_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1057/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1057_S57_L002_R2_001.fastq.gz
ND195_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1058/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1058_S58_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1058/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1058_S58_L003_R2_001.fastq.gz
ND195_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1058/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1058_S58_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1058/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1058_S58_L001_R2_001.fastq.gz
ND195_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1058/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1058_S58_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1058/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1058_S58_L002_R2_001.fastq.gz
ND195_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1059/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1059_S59_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1059/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1059_S59_L002_R2_001.fastq.gz
ND195_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1059/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1059_S59_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1059/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1059_S59_L001_R2_001.fastq.gz
ND195_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1059/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1059_S59_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1059/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1059_S59_L003_R2_001.fastq.gz
ND195_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1060/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1060_S60_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1060/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1060_S60_L003_R2_001.fastq.gz
ND195_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1060/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1060_S60_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1060/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1060_S60_L002_R2_001.fastq.gz
ND195_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1060/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1060_S60_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1060/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1060_S60_L001_R2_001.fastq.gz
ND196_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1061/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1061_S61_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1061/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1061_S61_L001_R2_001.fastq.gz
ND196_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1061/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1061_S61_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1061/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1061_S61_L003_R2_001.fastq.gz
ND196_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1061/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1061_S61_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1061/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1061_S61_L002_R2_001.fastq.gz
ND196_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1062/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1062_S62_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1062/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1062_S62_L002_R2_001.fastq.gz
ND196_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1062/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1062_S62_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1062/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1062_S62_L003_R2_001.fastq.gz
ND196_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1062/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1062_S62_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1062/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1062_S62_L001_R2_001.fastq.gz
ND196_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1063/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1063_S63_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1063/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1063_S63_L003_R2_001.fastq.gz
ND196_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1063/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1063_S63_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1063/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1063_S63_L001_R2_001.fastq.gz
ND196_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1063/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1063_S63_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1063/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1063_S63_L002_R2_001.fastq.gz
ND197_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1064/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1064_S64_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1064/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1064_S64_L002_R2_001.fastq.gz
ND197_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1064/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1064_S64_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1064/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1064_S64_L003_R2_001.fastq.gz
ND197_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1064/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1064_S64_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1064/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1064_S64_L001_R2_001.fastq.gz
ND197_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1065/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1065_S65_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1065/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1065_S65_L003_R2_001.fastq.gz
ND197_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1065/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1065_S65_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1065/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1065_S65_L001_R2_001.fastq.gz
ND197_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1065/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1065_S65_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1065/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1065_S65_L002_R2_001.fastq.gz
ND197_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1066/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1066_S66_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1066/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1066_S66_L003_R2_001.fastq.gz
ND197_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1066/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1066_S66_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1066/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1066_S66_L001_R2_001.fastq.gz
ND197_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1066/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1066_S66_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1066/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1066_S66_L002_R2_001.fastq.gz
ND198_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1067/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1067_S67_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1067/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1067_S67_L001_R2_001.fastq.gz
ND198_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1067/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1067_S67_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1067/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1067_S67_L003_R2_001.fastq.gz
ND198_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1067/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1067_S67_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1067/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1067_S67_L002_R2_001.fastq.gz
ND198_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1068/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1068_S68_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1068/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1068_S68_L003_R2_001.fastq.gz
ND198_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1068/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1068_S68_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1068/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1068_S68_L002_R2_001.fastq.gz
ND198_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1068/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1068_S68_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1068/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1068_S68_L001_R2_001.fastq.gz
ND198_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1069/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1069_S69_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1069/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1069_S69_L001_R2_001.fastq.gz
ND198_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1069/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1069_S69_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1069/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1069_S69_L002_R2_001.fastq.gz
ND198_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1069/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1069_S69_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1069/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1069_S69_L003_R2_001.fastq.gz
ND199_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1070/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1070_S70_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1070/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1070_S70_L001_R2_001.fastq.gz
ND199_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1070/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1070_S70_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1070/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1070_S70_L003_R2_001.fastq.gz
ND199_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1070/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1070_S70_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1070/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1070_S70_L002_R2_001.fastq.gz
ND199_2_L001 A22W25NLT4.L001.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L001_R2_001.fastq.gz
ND199_2_L003 A22W25NLT4.L003.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L003_R2_001.fastq.gz
ND199_2_L002 A22W25NLT4.L002.2 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1071/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1071_S71_L002_R2_001.fastq.gz
ND199_3_L001 A22W25NLT4.L001.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L001_R2_001.fastq.gz
ND199_3_L003 A22W25NLT4.L003.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L003_R2_001.fastq.gz
ND199_3_L002 A22W25NLT4.L002.3 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1072/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1072_S72_L002_R2_001.fastq.gz
ND200_1_L003 A22W25NLT4.L003.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L003_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L003_R2_001.fastq.gz
ND200_1_L002 A22W25NLT4.L002.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L002_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L002_R2_001.fastq.gz
ND200_1_L001 A22W25NLT4.L001.1 illumina /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L001_R1_001.fastq.gz /cfs/klemming/projects/supr/naiss2024-6-170/raw_data/Herring_DeepSeq_2/files/P36109/P36109_1073/02-FASTQ/20250702_LH00217_0229_A22W25NLT4/P36109_1073_S73_L001_R2_001.fastq.gz
